DATE,USA_BOT,USA_BC,USA_CPI,USA_EXPX,USA_IMPX,USA_CPIC,USA_NFIB
2011-01-28,-37868.4761905,57.3142857143,220.43,127.457142857,130.914285714,1.48095238095,92.6285714286
2011-01-31,-37762.0,57.3,220.472,127.5,131.0,1.5,92.6
2011-02-01,-37914.65,57.415,220.50775,127.58,131.1,1.505,92.675
2011-02-02,-38067.3,57.53,220.5435,127.66,131.2,1.51,92.75
2011-02-03,-38219.95,57.645,220.57925,127.74,131.3,1.515,92.825
2011-02-04,-38372.6,57.76,220.615,127.82,131.4,1.52,92.9
2011-02-07,-38525.25,57.875,220.65075,127.9,131.5,1.525,92.975
2011-02-08,-38677.9,57.99,220.6865,127.98,131.6,1.53,93.05
2011-02-09,-38830.55,58.105,220.72225,128.06,131.7,1.535,93.125
2011-02-10,-38983.2,58.22,220.758,128.14,131.8,1.54,93.2
2011-02-11,-39135.85,58.335,220.79375,128.22,131.9,1.545,93.275
2011-02-14,-39288.5,58.45,220.8295,128.3,132.0,1.55,93.35
2011-02-15,-39441.15,58.565,220.86525,128.38,132.1,1.555,93.425
2011-02-16,-39593.8,58.68,220.901,128.46,132.2,1.56,93.5
2011-02-17,-39746.45,58.795,220.93675,128.54,132.3,1.565,93.575
2011-02-18,-39899.1,58.91,220.9725,128.62,132.4,1.57,93.65
2011-02-21,-40051.75,59.025,221.00825,128.7,132.5,1.575,93.725
2011-02-22,-40204.4,59.14,221.044,128.78,132.6,1.58,93.8
2011-02-23,-40357.05,59.255,221.07975,128.86,132.7,1.585,93.875
2011-02-24,-40509.7,59.37,221.1155,128.94,132.8,1.59,93.95
2011-02-25,-40662.35,59.485,221.15125,129.02,132.9,1.595,94.025
2011-02-28,-40815.0,59.6,221.187,129.1,133.0,1.6,94.1
2011-03-01,-41089.2608696,59.6173913043,221.217913043,129.173913043,133.1,1.62173913043,94.1173913043
2011-03-02,-41363.5217391,59.6347826087,221.248826087,129.247826087,133.2,1.64347826087,94.1347826087
2011-03-03,-41637.7826087,59.652173913,221.27973913,129.32173913,133.3,1.6652173913,94.152173913
2011-03-04,-41912.0434783,59.6695652174,221.310652174,129.395652174,133.4,1.68695652174,94.1695652174
2011-03-07,-42186.3043478,59.6869565217,221.341565217,129.469565217,133.5,1.70869565217,94.1869565217
2011-03-08,-42460.5652174,59.7043478261,221.372478261,129.543478261,133.6,1.73043478261,94.2043478261
2011-03-09,-42734.826087,59.7217391304,221.403391304,129.617391304,133.7,1.75217391304,94.2217391304
2011-03-10,-43009.0869565,59.7391304348,221.434304348,129.691304348,133.8,1.77391304348,94.2391304348
2011-03-11,-43283.3478261,59.7565217391,221.465217391,129.765217391,133.9,1.79565217391,94.2565217391
2011-03-14,-43557.6086957,59.7739130435,221.496130435,129.839130435,134.0,1.81739130435,94.2739130435
2011-03-15,-43831.8695652,59.7913043478,221.527043478,129.913043478,134.1,1.83913043478,94.2913043478
2011-03-16,-44106.1304348,59.8086956522,221.557956522,129.986956522,134.2,1.86086956522,94.3086956522
2011-03-17,-44380.3913043,59.8260869565,221.588869565,130.060869565,134.3,1.88260869565,94.3260869565
2011-03-18,-44654.6521739,59.8434782609,221.619782609,130.134782609,134.4,1.90434782609,94.3434782609
2011-03-21,-44928.9130435,59.8608695652,221.650695652,130.208695652,134.5,1.92608695652,94.3608695652
2011-03-22,-45203.173913,59.8782608696,221.681608696,130.282608696,134.6,1.94782608696,94.3782608696
2011-03-23,-45477.4347826,59.8956521739,221.712521739,130.356521739,134.7,1.96956521739,94.3956521739
2011-03-24,-45751.6956522,59.9130434783,221.743434783,130.430434783,134.8,1.99130434783,94.4130434783
2011-03-25,-46025.9565217,59.9304347826,221.774347826,130.504347826,134.9,2.01304347826,94.4304347826
2011-03-28,-46300.2173913,59.947826087,221.80526087,130.57826087,135.0,2.0347826087,94.447826087
2011-03-29,-46574.4782609,59.9652173913,221.836173913,130.652173913,135.1,2.05652173913,94.4652173913
2011-03-30,-46848.7391304,59.9826086957,221.867086957,130.726086957,135.2,2.07826086957,94.4826086957
2011-03-31,-47123.0,60.0,221.898,130.8,135.3,2.1,94.5
2011-04-01,-46968.2272727,59.9727272727,221.950181818,130.886363636,135.481818182,2.12727272727,94.3818181818
2011-04-04,-46813.4545455,59.9454545455,222.002363636,130.972727273,135.663636364,2.15454545455,94.2636363636
2011-04-05,-46658.6818182,59.9181818182,222.054545455,131.059090909,135.845454545,2.18181818182,94.1454545455
2011-04-06,-46503.9090909,59.8909090909,222.106727273,131.145454545,136.027272727,2.20909090909,94.0272727273
2011-04-07,-46349.1363636,59.8636363636,222.158909091,131.231818182,136.209090909,2.23636363636,93.9090909091
2011-04-08,-46194.3636364,59.8363636364,222.211090909,131.318181818,136.390909091,2.26363636364,93.7909090909
2011-04-11,-46039.5909091,59.8090909091,222.263272727,131.404545455,136.572727273,2.29090909091,93.6727272727
2011-04-12,-45884.8181818,59.7818181818,222.315454545,131.490909091,136.754545455,2.31818181818,93.5545454545
2011-04-13,-45730.0454545,59.7545454545,222.367636364,131.577272727,136.936363636,2.34545454545,93.4363636364
2011-04-14,-45575.2727273,59.7272727273,222.419818182,131.663636364,137.118181818,2.37272727273,93.3181818182
2011-04-15,-45420.5,59.7,222.472,131.75,137.3,2.4,93.2
2011-04-18,-45265.7272727,59.6727272727,222.524181818,131.836363636,137.481818182,2.42727272727,93.0818181818
2011-04-19,-45110.9545455,59.6454545455,222.576363636,131.922727273,137.663636364,2.45454545455,92.9636363636
2011-04-20,-44956.1818182,59.6181818182,222.628545455,132.009090909,137.845454545,2.48181818182,92.8454545455
2011-04-21,-44801.4090909,59.5909090909,222.680727273,132.095454545,138.027272727,2.50909090909,92.7272727273
2011-04-22,-44646.6363636,59.5636363636,222.732909091,132.181818182,138.209090909,2.53636363636,92.6090909091
2011-04-25,-44491.8636364,59.5363636364,222.785090909,132.268181818,138.390909091,2.56363636364,92.4909090909
2011-04-26,-44337.0909091,59.5090909091,222.837272727,132.354545455,138.572727273,2.59090909091,92.3727272727
2011-04-27,-44182.3181818,59.4818181818,222.889454545,132.440909091,138.754545455,2.61818181818,92.2545454545
2011-04-28,-44027.5454545,59.4545454545,222.941636364,132.527272727,138.936363636,2.64545454545,92.1363636364
2011-04-29,-43872.7727273,59.4272727273,222.993818182,132.613636364,139.118181818,2.67272727273,92.0181818182
2011-05-02,-43718.0,59.4,223.046,132.7,139.3,2.7,91.9
2011-05-03,-43706.5714286,59.3857142857,223.095857143,132.752380952,139.471428571,2.72380952381,91.8666666667
2011-05-04,-43695.1428571,59.3714285714,223.145714286,132.804761905,139.642857143,2.74761904762,91.8333333333
2011-05-05,-43683.7142857,59.3571428571,223.195571429,132.857142857,139.814285714,2.77142857143,91.8
2011-05-06,-43672.2857143,59.3428571429,223.245428571,132.90952381,139.985714286,2.79523809524,91.7666666667
2011-05-09,-43660.8571429,59.3285714286,223.295285714,132.961904762,140.157142857,2.81904761905,91.7333333333
2011-05-10,-43649.4285714,59.3142857143,223.345142857,133.014285714,140.328571429,2.84285714286,91.7
2011-05-11,-43638.0,59.3,223.395,133.066666667,140.5,2.86666666667,91.6666666667
2011-05-12,-43626.5714286,59.2857142857,223.444857143,133.119047619,140.671428571,2.89047619048,91.6333333333
2011-05-13,-43615.1428571,59.2714285714,223.494714286,133.171428571,140.842857143,2.91428571429,91.6
2011-05-16,-43603.7142857,59.2571428571,223.544571429,133.223809524,141.014285714,2.9380952381,91.5666666667
2011-05-17,-43592.2857143,59.2428571429,223.594428571,133.276190476,141.185714286,2.9619047619,91.5333333333
2011-05-18,-43580.8571429,59.2285714286,223.644285714,133.328571429,141.357142857,2.98571428571,91.5
2011-05-19,-43569.4285714,59.2142857143,223.694142857,133.380952381,141.528571429,3.00952380952,91.4666666667
2011-05-20,-43558.0,59.2,223.744,133.433333333,141.7,3.03333333333,91.4333333333
2011-05-23,-43546.5714286,59.1857142857,223.793857143,133.485714286,141.871428571,3.05714285714,91.4
2011-05-24,-43535.1428571,59.1714285714,223.843714286,133.538095238,142.042857143,3.08095238095,91.3666666667
2011-05-25,-43523.7142857,59.1571428571,223.893571429,133.59047619,142.214285714,3.10476190476,91.3333333333
2011-05-26,-43512.2857143,59.1428571429,223.943428571,133.642857143,142.385714286,3.12857142857,91.3
2011-05-27,-43500.8571429,59.1285714286,223.993285714,133.695238095,142.557142857,3.15238095238,91.2666666667
2011-05-30,-43489.4285714,59.1142857143,224.043142857,133.747619048,142.728571429,3.17619047619,91.2333333333
2011-05-31,-43478.0,59.1,224.093,133.8,142.9,3.2,91.2
2011-06-01,-43421.1363636,58.8545454545,224.125409091,133.822727273,142.909090909,3.21818181818,91.1863636364
2011-06-02,-43364.2727273,58.6090909091,224.157818182,133.845454545,142.918181818,3.23636363636,91.1727272727
2011-06-03,-43307.4090909,58.3636363636,224.190227273,133.868181818,142.927272727,3.25454545455,91.1590909091
2011-06-06,-43250.5454545,58.1181818182,224.222636364,133.890909091,142.936363636,3.27272727273,91.1454545455
2011-06-07,-43193.6818182,57.8727272727,224.255045455,133.913636364,142.945454545,3.29090909091,91.1318181818
2011-06-08,-43136.8181818,57.6272727273,224.287454545,133.936363636,142.954545455,3.30909090909,91.1181818182
2011-06-09,-43079.9545455,57.3818181818,224.319863636,133.959090909,142.963636364,3.32727272727,91.1045454545
2011-06-10,-43023.0909091,57.1363636364,224.352272727,133.981818182,142.972727273,3.34545454545,91.0909090909
2011-06-13,-42966.2272727,56.8909090909,224.384681818,134.004545455,142.981818182,3.36363636364,91.0772727273
2011-06-14,-42909.3636364,56.6454545455,224.417090909,134.027272727,142.990909091,3.38181818182,91.0636363636
2011-06-15,-42852.5,56.4,224.4495,134.05,143.0,3.4,91.05
2011-06-16,-42795.6363636,56.1545454545,224.481909091,134.072727273,143.009090909,3.41818181818,91.0363636364
2011-06-17,-42738.7727273,55.9090909091,224.514318182,134.095454545,143.018181818,3.43636363636,91.0227272727
2011-06-20,-42681.9090909,55.6636363636,224.546727273,134.118181818,143.027272727,3.45454545455,91.0090909091
2011-06-21,-42625.0454545,55.4181818182,224.579136364,134.140909091,143.036363636,3.47272727273,90.9954545455
2011-06-22,-42568.1818182,55.1727272727,224.611545455,134.163636364,143.045454545,3.49090909091,90.9818181818
2011-06-23,-42511.3181818,54.9272727273,224.643954545,134.186363636,143.054545455,3.50909090909,90.9681818182
2011-06-24,-42454.4545455,54.6818181818,224.676363636,134.209090909,143.063636364,3.52727272727,90.9545454545
2011-06-27,-42397.5909091,54.4363636364,224.708772727,134.231818182,143.072727273,3.54545454545,90.9409090909
2011-06-28,-42340.7272727,54.1909090909,224.741181818,134.254545455,143.081818182,3.56363636364,90.9272727273
2011-06-29,-42283.8636364,53.9454545455,224.773590909,134.277272727,143.090909091,3.58181818182,90.9136363636
2011-06-30,-42227.0,53.7,224.806,134.3,143.1,3.6,90.9
2011-07-01,-42453.9545455,53.8318181818,224.806,134.309090909,143.059090909,3.6,90.8954545455
2011-07-04,-42680.9090909,53.9636363636,224.806,134.318181818,143.018181818,3.6,90.8909090909
2011-07-05,-42907.8636364,54.0954545455,224.806,134.327272727,142.977272727,3.6,90.8863636364
2011-07-06,-43134.8181818,54.2272727273,224.806,134.336363636,142.936363636,3.6,90.8818181818
2011-07-07,-43361.7727273,54.3590909091,224.806,134.345454545,142.895454545,3.6,90.8772727273
2011-07-08,-43588.7272727,54.4909090909,224.806,134.354545455,142.854545455,3.6,90.8727272727
2011-07-11,-43815.6818182,54.6227272727,224.806,134.363636364,142.813636364,3.6,90.8681818182
2011-07-12,-44042.6363636,54.7545454545,224.806,134.372727273,142.772727273,3.6,90.8636363636
2011-07-13,-44269.5909091,54.8863636364,224.806,134.381818182,142.731818182,3.6,90.8590909091
2011-07-14,-44496.5454545,55.0181818182,224.806,134.390909091,142.690909091,3.6,90.8545454545
2011-07-15,-44723.5,55.15,224.806,134.4,142.65,3.6,90.85
2011-07-18,-44950.4545455,55.2818181818,224.806,134.409090909,142.609090909,3.6,90.8454545455
2011-07-19,-45177.4090909,55.4136363636,224.806,134.418181818,142.568181818,3.6,90.8409090909
2011-07-20,-45404.3636364,55.5454545455,224.806,134.427272727,142.527272727,3.6,90.8363636364
2011-07-21,-45631.3181818,55.6772727273,224.806,134.436363636,142.486363636,3.6,90.8318181818
2011-07-22,-45858.2727273,55.8090909091,224.806,134.445454545,142.445454545,3.6,90.8272727273
2011-07-25,-46085.2272727,55.9409090909,224.806,134.454545455,142.404545455,3.6,90.8227272727
2011-07-26,-46312.1818182,56.0727272727,224.806,134.463636364,142.363636364,3.6,90.8181818182
2011-07-27,-46539.1363636,56.2045454545,224.806,134.472727273,142.322727273,3.6,90.8136363636
2011-07-28,-46766.0909091,56.3363636364,224.806,134.481818182,142.281818182,3.6,90.8090909091
2011-07-29,-46993.0454545,56.4681818182,224.806,134.490909091,142.240909091,3.6,90.8045454545
2011-08-01,-47220.0,56.6,224.806,134.5,142.2,3.6,90.8
2011-08-02,-47320.5909091,56.4136363636,224.832772727,134.477272727,142.209090909,3.6,90.7590909091
2011-08-03,-47421.1818182,56.2272727273,224.859545455,134.454545455,142.218181818,3.6,90.7181818182
2011-08-04,-47521.7727273,56.0409090909,224.886318182,134.431818182,142.227272727,3.6,90.6772727273
2011-08-05,-47622.3636364,55.8545454545,224.913090909,134.409090909,142.236363636,3.6,90.6363636364
2011-08-08,-47722.9545455,55.6681818182,224.939863636,134.386363636,142.245454545,3.6,90.5954545455
2011-08-09,-47823.5454545,55.4818181818,224.966636364,134.363636364,142.254545455,3.6,90.5545454545
2011-08-10,-47924.1363636,55.2954545455,224.993409091,134.340909091,142.263636364,3.6,90.5136363636
2011-08-11,-48024.7272727,55.1090909091,225.020181818,134.318181818,142.272727273,3.6,90.4727272727
2011-08-12,-48125.3181818,54.9227272727,225.046954545,134.295454545,142.281818182,3.6,90.4318181818
2011-08-15,-48225.9090909,54.7363636364,225.073727273,134.272727273,142.290909091,3.6,90.3909090909
2011-08-16,-48326.5,54.55,225.1005,134.25,142.3,3.6,90.35
2011-08-17,-48427.0909091,54.3636363636,225.127272727,134.227272727,142.309090909,3.6,90.3090909091
2011-08-18,-48527.6818182,54.1772727273,225.154045455,134.204545455,142.318181818,3.6,90.2681818182
2011-08-19,-48628.2727273,53.9909090909,225.180818182,134.181818182,142.327272727,3.6,90.2272727273
2011-08-22,-48728.8636364,53.8045454545,225.207590909,134.159090909,142.336363636,3.6,90.1863636364
2011-08-23,-48829.4545455,53.6181818182,225.234363636,134.136363636,142.345454545,3.6,90.1454545455
2011-08-24,-48930.0454545,53.4318181818,225.261136364,134.113636364,142.354545455,3.6,90.1045454545
2011-08-25,-49030.6363636,53.2454545455,225.287909091,134.090909091,142.363636364,3.6,90.0636363636
2011-08-26,-49131.2272727,53.0590909091,225.314681818,134.068181818,142.372727273,3.6,90.0227272727
2011-08-29,-49231.8181818,52.8727272727,225.341454545,134.045454545,142.381818182,3.6,89.9818181818
2011-08-30,-49332.4090909,52.6863636364,225.368227273,134.022727273,142.390909091,3.6,89.9409090909
2011-08-31,-49433.0,52.5,225.395,134.0,142.4,3.6,89.9
2011-09-01,-49262.8181818,52.4909090909,225.427318182,134.027272727,142.377272727,3.60909090909,89.8181818182
2011-09-02,-49092.6363636,52.4818181818,225.459636364,134.054545455,142.354545455,3.61818181818,89.7363636364
2011-09-05,-48922.4545455,52.4727272727,225.491954545,134.081818182,142.331818182,3.62727272727,89.6545454545
2011-09-06,-48752.2727273,52.4636363636,225.524272727,134.109090909,142.309090909,3.63636363636,89.5727272727
2011-09-07,-48582.0909091,52.4545454545,225.556590909,134.136363636,142.286363636,3.64545454545,89.4909090909
2011-09-08,-48411.9090909,52.4454545455,225.588909091,134.163636364,142.263636364,3.65454545455,89.4090909091
2011-09-09,-48241.7272727,52.4363636364,225.621227273,134.190909091,142.240909091,3.66363636364,89.3272727273
2011-09-12,-48071.5454545,52.4272727273,225.653545455,134.218181818,142.218181818,3.67272727273,89.2454545455
2011-09-13,-47901.3636364,52.4181818182,225.685863636,134.245454545,142.195454545,3.68181818182,89.1636363636
2011-09-14,-47731.1818182,52.4090909091,225.718181818,134.272727273,142.172727273,3.69090909091,89.0818181818
2011-09-15,-47561.0,52.4,225.7505,134.3,142.15,3.7,89.0
2011-09-16,-47390.8181818,52.3909090909,225.782818182,134.327272727,142.127272727,3.70909090909,88.9181818182
2011-09-19,-47220.6363636,52.3818181818,225.815136364,134.354545455,142.104545455,3.71818181818,88.8363636364
2011-09-20,-47050.4545455,52.3727272727,225.847454545,134.381818182,142.081818182,3.72727272727,88.7545454545
2011-09-21,-46880.2727273,52.3636363636,225.879772727,134.409090909,142.059090909,3.73636363636,88.6727272727
2011-09-22,-46710.0909091,52.3545454545,225.912090909,134.436363636,142.036363636,3.74545454545,88.5909090909
2011-09-23,-46539.9090909,52.3454545455,225.944409091,134.463636364,142.013636364,3.75454545455,88.5090909091
2011-09-26,-46369.7272727,52.3363636364,225.976727273,134.490909091,141.990909091,3.76363636364,88.4272727273
2011-09-27,-46199.5454545,52.3272727273,226.009045455,134.518181818,141.968181818,3.77272727273,88.3454545455
2011-09-28,-46029.3636364,52.3181818182,226.041363636,134.545454545,141.945454545,3.78181818182,88.2636363636
2011-09-29,-45859.1818182,52.3090909091,226.073681818,134.572727273,141.922727273,3.79090909091,88.1818181818
2011-09-30,-45689.0,52.3,226.106,134.6,141.9,3.8,88.1
2011-10-03,-45654.6666667,52.319047619,226.129380952,134.633333333,141.89047619,3.80476190476,88.1380952381
2011-10-04,-45620.3333333,52.3380952381,226.152761905,134.666666667,141.880952381,3.80952380952,88.1761904762
2011-10-05,-45586.0,52.3571428571,226.176142857,134.7,141.871428571,3.81428571429,88.2142857143
2011-10-06,-45551.6666667,52.3761904762,226.19952381,134.733333333,141.861904762,3.81904761905,88.2523809524
2011-10-07,-45517.3333333,52.3952380952,226.222904762,134.766666667,141.852380952,3.82380952381,88.2904761905
2011-10-10,-45483.0,52.4142857143,226.246285714,134.8,141.842857143,3.82857142857,88.3285714286
2011-10-11,-45448.6666667,52.4333333333,226.269666667,134.833333333,141.833333333,3.83333333333,88.3666666667
2011-10-12,-45414.3333333,52.4523809524,226.293047619,134.866666667,141.823809524,3.8380952381,88.4047619048
2011-10-13,-45380.0,52.4714285714,226.316428571,134.9,141.814285714,3.84285714286,88.4428571429
2011-10-14,-45345.6666667,52.4904761905,226.339809524,134.933333333,141.804761905,3.84761904762,88.480952381
2011-10-17,-45311.3333333,52.5095238095,226.363190476,134.966666667,141.795238095,3.85238095238,88.519047619
2011-10-18,-45277.0,52.5285714286,226.386571429,135.0,141.785714286,3.85714285714,88.5571428571
2011-10-19,-45242.6666667,52.5476190476,226.409952381,135.033333333,141.776190476,3.8619047619,88.5952380952
2011-10-20,-45208.3333333,52.5666666667,226.433333333,135.066666667,141.766666667,3.86666666667,88.6333333333
2011-10-21,-45174.0,52.5857142857,226.456714286,135.1,141.757142857,3.87142857143,88.6714285714
2011-10-24,-45139.6666667,52.6047619048,226.480095238,135.133333333,141.747619048,3.87619047619,88.7095238095
2011-10-25,-45105.3333333,52.6238095238,226.50347619,135.166666667,141.738095238,3.88095238095,88.7476190476
2011-10-26,-45071.0,52.6428571429,226.526857143,135.2,141.728571429,3.88571428571,88.7857142857
2011-10-27,-45036.6666667,52.6619047619,226.550238095,135.233333333,141.719047619,3.89047619048,88.8238095238
